Purpose Code,Revised Purpose Code,diff purp code,Collateral Code,Revised Collateral Code,diff coll code,purp/coll diff,Property Type,Net Operating Income,Annual Debt Service,Appraised Value,SWAP?,State,Bank,Team,Region,Original             Balance,Net Current Balance,Unused Commitment,Open   Date,Date Maturity,Interest Rate,Guarantor?,Risk Code,Relationship ID,Division
71,71,match,,8406,diff,match/diff,Industrial,,,,,NJ,FBNJ,ROARK,NJ,"450,000.00 ","283,838.09 ",0.00 ,06/27/05,06/27/27,5.25%,YES,5 ,7174,Lancaster Division
71,71,match,8401,8401,match,match/match,Office,,,,,NJ,FBNJ,ROARK,NJ,"790,000.00 ","628,919.55 ",0.00 ,02/01/02,04/01/40,4.00%,YES,4 ,717,Lancaster Division
71,71,match,8405,8405,match,match/match,Retail,,,,,NJ,FBNJ,ROARK,NJ,"872,000.00 ","347,039.27 ",0.00 ,09/18/03,02/18/23,5.00%,no,6 ,2026,Lancaster Division
71,71,match,8800,8406,diff,match/diff,Industrial,,,,,NJ,FBNJ,ROARK,NJ,"1,700,000.00 ","1,223,922.13 ",0.00 ,08/19/15,09/01/22,3.75%,YES,4 ,3601,Lancaster Division
71,71,match,8404,8406,diff,match/diff,Industrial,,,,,NJ,FBNJ,ROARK,NJ,"1,175,000.00 ","1,048,401.79 ",0.00 ,08/10/05,04/01/40,4.00%,YES,4 ,717,Lancaster Division
71,71,match,8401,8401,match,match/match,Office,,,,,NJ,FBNJ,ROARK,NJ,"1,360,000.00 ","1,170,699.25 ",0.00 ,06/02/15,07/01/28,4.00%,YES,5 ,7121,Lancaster Division
71,71,match,8408,8401,diff,match/diff,Office,,,,,NJ,FBNJ,ROARK,NJ,"256,463.49 ","247,465.15 ",0.00 ,08/31/00,12/01/36,4.00%,no,5 ,7289,Lancaster Division
71,71,match,8405,8401,diff,match/diff,Office,,,,,NJ,FBNJ,ROARK,NJ,"2,000,000.00 ","1,624,758.87 ",0.00 ,11/06/98,11/01/32,5.25%,no,4 ,7255,Lancaster Division
71,71,match,8422,8401,diff,match/diff,Office,,,,,NJ,FBNJ,ROARK,NJ,"550,000.00 ","447,050.75 ",0.00 ,06/28/12,07/01/32,5.25%,YES,5 ,12352,Lancaster Division
71,71,match,8405,8401,diff,match/diff,Office,,,,,NJ,FBNJ,ROARK,NJ,"5,600,000.00 ","3,776,675.10 ",0.00 ,12/05/05,12/01/30,5.25%,YES,4 ,7255,Lancaster Division
71,71,match,8401,8401,match,match/match,Office,,,,,NJ,FBNJ,ROARK,NJ,"64,200.00 ","26,595.37 ",0.00 ,08/10/07,08/10/27,6.25%,YES,7 ,,Lancaster Division
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"75,000.00 ","65,000.00 ","10,000.00 ",10/03/11,12/31/79,4.75%,YES,5,8423,Lancaster Division
62,62,match,3800,3800,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"250,000.00 ",0.00 ,"250,000.00 ",08/13/07,12/31/79,4.25%,YES,4,4032,Lancaster Division
62,64,diff,8100,8100,match,diff/match,Other,,,,,PA,FB,MOWERY,CPA,"170,000.00 ",338.62 ,"169,661.38 ",09/18/13,12/31/79,4.75%,YES,4,4032,Lancaster Division
62,64,diff,8100,8100,match,diff/match,Other,,,,,PA,FB,MOWERY,CPA,"200,000.00 ","46,491.61 ",0.00 ,11/10/06,12/31/79,4.25%,no,5,2764,Lancaster Division
62,62,match,8200,8200,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"161,000.00 ",0.00 ,"161,000.00 ",12/21/15,12/31/79,4.75%,YES,4,4032,Lancaster Division
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"800,000.00 ",0.00 ,"800,000.00 ",03/29/17,12/31/79,3.49%,no,4,9614,Lancaster Division
62,94,diff,8800,8800,match,diff/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"1,750,000.00 ","198,000.00 ","1,552,000.00 ",03/02/10,12/31/79,4.19%,YES,4,5436,Lancaster Division
62,62,match,3800,3800,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"150,000.00 ",0.00 ,"150,000.00 ",05/19/86,12/31/79,4.25%,YES,5,8423,Lancaster Division
62,62,match,1,1,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"100,000.00 ",0.00 ,"100,000.00 ",05/19/86,12/31/79,4.25%,YES,5,8700,Lancaster Division
62,71,diff,8103,8300,diff,diff/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"690,000.00 ",0.00 ,"690,000.00 ",01/12/17,01/15/27,3.75%,no,5,3956,
62,71,diff,8103,8300,diff,diff/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"4,800,000.00 ","4,717,270.00 ",0.00 ,01/11/17,01/15/42,3.75%,YES,5,3956,
62,71,diff,3800,8405,diff,diff/diff,Retail,,,,,PA,FB,MOWERY,CPA,"30,000.00 ","23,700.22 ",0.00 ,08/04/15,11/04/23,4.75%,YES,5,3956,
62,94,diff,8800,8800,match,diff/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"350,000.00 ","350,000.00 ",0.00 ,11/12/15,11/12/17,5.75%,YES,5,20259,
62,62,match,1,1,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"7,000,000.00 ","859,937.49 ","6,140,062.51 ",04/18/96,12/31/79,4.00%,YES,6,10134,
62,71,diff,8409,8409,match,diff/match,Other,,,,,PA,FB,MOWERY,CPA,"74,000.00 ","29,248.38 ",0.00 ,05/13/16,05/13/36,4.75%,no,5,15624,
62,62,match,8200,8200,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"500,000.00 ","350,000.00 ","150,000.00 ",10/30/09,12/31/79,4.75%,YES,4,11226,
62,62,match,8401,8401,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"2,000,000.00 ","1,732,556.00 ","267,444.00 ",06/04/99,12/31/79,4.75%,YES,5,9641,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"1,200,000.00 ",0.00 ,"1,200,000.00 ",05/02/02,12/31/79,3.84%,YES,4,10244,
62,62,match,,1,diff,match/diff,Other,,,,,PA,FB,MOWERY,CPA,"5,000,000.00 ","4,999,444.45 ",555.55 ,09/24/07,12/31/79,4.00%,no,3,1737,
62,62,match,,1,diff,match/diff,Other,,,,,PA,FB,MOWERY,CPA,"500,000.00 ",0.00 ,"500,000.00 ",05/19/86,12/31/79,4.25%,no,4,9325,
62,62,match,3800,3800,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"200,000.00 ",0.00 ,"200,000.00 ",01/02/13,12/31/79,5.25%,YES,5,,
62,62,match,1,1,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"1,000,000.00 ","374,400.00 ","625,600.00 ",02/22/95,12/31/79,3.24%,YES,5,9979,
62,64,diff,8100,8100,match,diff/match,Other,,,,,PA,FB,MOWERY,CPA,"100,000.00 ","98,811.60 ","1,188.40 ",07/23/02,12/31/79,5.25%,no,5,8957,
62,62,match,1,1,match,match/match,Other,,,,,PA,FB,KIRK,SEPA,"100,000.00 ","96,353.52 ","3,646.48 ",08/12/16,12/31/79,4.25%,no,5,3455,
62,62,match,,1,diff,match/diff,Other,,,,,PA,FB,KIRK,SEPA,"300,000.00 ","285,000.00 ","15,000.00 ",05/29/01,12/31/79,4.50%,no,6,8790,
62,98,diff,1,8300,diff,diff/diff,Multifamily,,,,,PA,FB,KIRK,SEPA,"1,250,000.00 ",0.00 ,"1,250,000.00 ",07/12/04,12/31/79,4.25%,YES,2,2058,
62,72,diff,8200,8200,match,diff/match,Multifamily,,,,,PA,FB,KIRK,SEPA,"6,828,589.08 ","6,401,802.18 ",0.00 ,08/08/16,07/01/36,3.78%,YES,4,17365,
62,72,diff,8200,8200,match,diff/match,Multifamily,,,,,PA,FB,KIRK,SEPA,"3,199,863.38 ","3,106,534.06 ",0.00 ,04/01/17,04/01/37,4.50%,YES,4,17365,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,KIRK,SEPA,"750,000.00 ","486,989.63 ","263,010.37 ",02/24/11,12/31/79,4.25%,no,5,8135,
62,81,diff,8604,8613,diff,diff/diff,Homebuilder,,,,,PA,FB,KIRK,SEPA,"600,000.00 ","429,097.03 ","170,902.97 ",01/19/07,12/31/79,4.50%,YES,6,8790,
62,62,match,5300,5300,match,match/match,Other,,,,,PA,FB,KIRK,SEPA,"150,000.00 ","122,000.00 ","28,000.00 ",05/30/12,12/31/79,4.25%,no,4,9950,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,KIRK,SEPA,"100,000.00 ","33,987.97 ",245.13 ,06/15/16,06/15/21,5.25%,YES,5,11858,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,KIRK,SEPA,"100,000.00 ","9,000.00 ","91,000.00 ",04/18/11,12/31/79,5.25%,YES,5,11858,
62,62,match,3800,3800,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"300,000.00 ","297,000.00 ","3,000.00 ",12/27/04,12/31/79,4.25%,YES,4,5163,
62,62,match,5300,5300,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"425,000.00 ","355,011.44 ",0.00 ,02/15/17,05/14/21,3.78%,YES,4,23716,
62,62,match,8602,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"200,000.00 ",0.00 ,"200,000.00 ",10/22/98,12/31/79,4.50%,YES,4,5163,
62,62,match,8200,8200,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"32,250.00 ","30,254.18 ",0.00 ,12/22/15,12/22/35,4.40%,YES,5,16034,
62,62,match,1,1,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"250,000.00 ",0.00 ,"250,000.00 ",10/23/02,12/31/79,4.25%,YES,5,4254,
62,62,match,1,1,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"150,000.00 ","142,419.08 ","7,580.92 ",03/12/12,12/31/79,4.75%,no,5,1697,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"50,000.00 ","16,996.62 ",0.00 ,06/30/14,06/30/19,4.25%,no,5,12514,
62,62,match,1,1,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"400,000.00 ","28,441.60 ","371,558.40 ",07/17/12,12/31/79,4.50%,no,5,12514,
62,62,match,5300,5300,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"350,000.00 ",0.00 ,"350,000.00 ",12/19/12,12/31/79,4.25%,no,4,22,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"500,000.00 ",0.00 ,"500,000.00 ",06/04/08,12/31/79,3.59%,no,3,5231,
62,62,match,8405,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"600,000.00 ","415,797.48 ","184,202.52 ",05/19/89,12/31/79,4.50%,no,5,8298,
62,90,diff,8800,8604,diff,diff/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"600,000.00 ","547,709.39 ","52,290.61 ",01/11/06,12/31/79,4.00%,YES,4,5163,
62,62,match,8200,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"300,000.00 ","55,000.00 ","245,000.00 ",07/14/11,12/31/79,4.25%,YES,4,5364,
62,62,match,,1,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"1,000,000.00 ","530,000.00 ","470,000.00 ",11/30/00,12/31/79,4.25%,no,4,13294,
62,62,match,1,1,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"1,500,000.00 ","300,000.00 ","1,200,000.00 ",09/26/01,12/31/79,4.25%,YES,5,8489,
62,62,match,5401,5401,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"700,000.00 ","165,000.00 ","535,000.00 ",10/14/15,12/31/79,4.25%,YES,5,10075,
62,62,match,,1,diff,match/diff,Other,,,,,PA,FB,MOWERY,CPA,"125,000.00 ","103,307.03 ",0.00 ,07/08/04,12/31/79,5.00%,no,5,9775,
62,62,match,3800,3800,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"4,000,000.00 ","945,226.25 ","3,054,773.75 ",06/02/09,12/31/79,3.74%,YES,4,8812,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"100,000.00 ","100,000.00 ",0.00 ,03/17/15,12/31/79,4.25%,YES,5,5068,
62,62,match,1,1,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"2,000,000.00 ","299,185.09 ",0.00 ,07/05/07,12/31/79,4.00%,no,5,9763,
62,71,diff,8200,8300,diff,diff/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"675,000.00 ",212.19 ,"674,787.81 ",09/20/10,12/31/79,4.75%,YES,4,4712,
62,62,match,8200,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"600,000.00 ","100,000.00 ","500,000.00 ",03/03/88,12/31/79,4.25%,no,4,2133,
62,62,match,8100,8100,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"145,000.00 ",0.00 ,"145,000.00 ",05/20/03,12/31/79,4.25%,no,4,60,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"2,000,000.00 ","2,000,000.00 ",0.00 ,07/14/14,12/31/79,3.74%,YES,4,,
62,62,match,1,1,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"250,000.00 ",0.00 ,"250,000.00 ",12/10/90,12/31/79,4.25%,no,5,9249,
62,71,diff,8900,8300,diff,diff/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"400,000.00 ","310,000.00 ","90,000.00 ",09/27/02,12/31/79,4.25%,no,4,60,
62,62,match,,1,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"100,000.00 ",0.00 ,"100,000.00 ",04/08/02,12/31/79,4.25%,no,4,60,
62,71,diff,8415,8300,diff,diff/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"1,625,000.00 ","1,567,966.07 ",0.00 ,09/30/16,10/01/36,3.84%,YES,4,23215,
62,62,match,8200,8200,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"120,000.00 ",0.00 ,"120,000.00 ",12/18/01,12/31/79,4.25%,no,5,3309,
62,62,match,8401,8401,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"1,040,000.00 ","936,332.73 ",0.00 ,04/12/16,04/12/36,3.95%,YES,4,9036,
62,62,match,1,1,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"100,000.00 ",0.00 ,"100,000.00 ",01/11/17,12/31/79,3.49%,YES,4,11281,
62,62,match,1,1,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"300,000.00 ","121,000.00 ","179,000.00 ",02/01/96,12/31/79,4.25%,no,5,8924,
62,62,match,8200,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"165,000.00 ","164,848.18 ",151.82 ,07/11/11,12/31/79,4.75%,YES,5,5364,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"500,000.00 ",0.00 ,"500,000.00 ",05/31/11,12/31/79,4.25%,YES,4,8812,
62,62,match,8200,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"900,000.00 ","270,000.00 ","630,000.00 ",12/28/09,12/31/79,4.25%,YES,4,60,
62,62,match,,1,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"50,000.00 ",0.00 ,"50,000.00 ",08/22/08,12/31/79,4.25%,no,4,60,
62,62,match,8405,8401,diff,match/diff,Office,,,,,PA,FB,MOWERY,CPA,"725,000.00 ","694,710.09 ",0.00 ,08/24/16,08/24/36,3.95%,YES,4,2953,
62,62,match,3800,3800,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"50,000.00 ","5,000.00 ","45,000.00 ",08/08/14,12/31/79,4.25%,YES,4,,
62,62,match,3800,3800,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"1,200,000.00 ","330,000.00 ","870,000.00 ",09/14/12,12/31/79,4.25%,YES,5,8305,
62,62,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"100,000.00 ",0.00 ,"100,000.00 ",11/17/09,12/31/79,3.74%,YES,4,8812,
62,62,match,,1,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"1,000,000.00 ","36,015.85 ","963,984.15 ",04/22/02,12/31/79,4.00%,no,5,11945,
62,62,match,1,1,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"175,000.00 ",0.00 ,"175,000.00 ",11/10/14,12/31/79,4.75%,no,4,9036,
62,62,match,8416,8406,diff,match/diff,Industrial,,,,,PA,FB,MOWERY,CPA,"92,000.00 ","50,997.69 ",0.00 ,12/17/13,12/17/21,4.35%,YES,5,10741,
62,62,match,1,1,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"1,000,000.00 ","894,892.24 ","105,107.76 ",05/12/06,12/31/79,4.25%,YES,4,4254,
62,62,match,8402,8402,match,match/match,Hospitality,,,,,PA,FB,MOWERY,CPA,"16,150,000.00 ","15,770,317.04 ",0.00 ,10/24/16,10/24/23,3.56%,no,4,8588,
62,62,match,5500,5500,match,match/match,Other,,,,,VA,FB,WOOD,DMV,"671,250.00 ","130,064.12 ",0.00 ,08/22/13,08/22/18,3.50%,YES,5,14044,
62,62,match,3800,3800,match,match/match,Special Purpose,,,,,VA,FB,WOOD,DMV,"250,000.00 ",14.36 ,"249,985.64 ",12/18/12,12/31/79,5.25%,YES,4,14302,
62,62,match,8300,8300,match,match/match,Multifamily,,,,,VA,FB,WOOD,DMV,"190,000.00 ","151,120.95 ",0.00 ,03/04/02,08/01/28,5.50%,YES,5,13520,
62,62,match,8408,8401,diff,match/diff,Office,,,,,VA,FB,WOOD,DMV,"29,500.00 ","9,585.06 ",0.00 ,06/09/14,06/09/19,4.70%,YES,5,14988,
62,62,match,1,1,match,match/match,Homebuilder,,,,,VA,FB,WOOD,DMV,"500,000.00 ","43,599.00 ","456,401.00 ",04/06/17,12/31/79,4.75%,YES,4,14065,
62,62,match,8300,8300,match,match/match,Multifamily,,,,,VA,FB,WOOD,DMV,"960,808.06 ","757,839.85 ",0.00 ,02/21/07,01/01/33,4.75%,YES,6,10952,
62,62,match,1,1,match,match/match,Other,,,,,VA,FB,WOOD,DMV,"89,509.32 ","89,509.32 ",0.00 ,11/06/17,11/01/22,6.00%,YES,5,14607,
62,62,match,8100,8100,match,match/match,Other,,,,,VA,FB,WOOD,DMV,"386,800.00 ","337,391.90 ",0.00 ,10/29/13,11/01/18,5.00%,YES,5,,
62,62,match,,1,diff,match/diff,Other,,,,,VA,FB,WOOD,DMV,"200,000.00 ","99,934.64 ","100,065.36 ",05/01/13,12/31/79,4.25%,no,4,8265,
62,62,match,8401,8401,match,match/match,Office,,,,,PA,FB,ROARK,SEPA,"1,000,000.00 ",0.00 ,"1,000,000.00 ",12/16/16,12/31/79,4.25%,YES,5,5555,
62,62,match,1,1,match,match/match,Office,,,,,PA,FB,ROARK,SEPA,"600,000.00 ","342,735.40 ","257,264.60 ",09/28/07,12/31/79,4.25%,YES,5,5555,
62,72,diff,8100,8100,match,diff/match,Other,,,,,PA,FB,ROARK,SEPA,"300,000.00 ","49,992.22 ","250,007.78 ",05/29/08,12/31/79,4.00%,no,5,2785,
62,62,match,1,1,match,match/match,Multifamily,,,,,PA,LAB,KIRK,SEPA,"250,000.00 ","199,953.12 ","50,046.88 ",09/10/03,12/31/79,5.50%,YES,6 ,3186,
62,62,match,1,1,match,match/match,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"250,000.00 ",0.00 ,"250,000.00 ",03/10/16,12/31/79,5.00%,no,3 ,3805,
62,62,match,8604,8602,diff,match/diff,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"200,000.00 ","140,000.00 ","60,000.00 ",12/03/13,12/31/79,3.75%,YES,W,10453,
62,62,match,5300,8300,diff,match/diff,Multifamily,,,,,PA,LAB,KIRK,SEPA,"400,000.00 ","240,000.00 ","160,000.00 ",10/02/15,12/31/79,4.50%,YES,5 ,164,
62,62,match,1200,1200,match,match/match,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"300,000.00 ",0.00 ,"300,000.00 ",11/15/99,12/31/79,4.25%,no,5 ,1819,
62,62,match,1,1,match,match/match,Other,,,,,PA,LAB,KIRK,SEPA,"100,000.00 ","65,000.00 ","35,000.00 ",12/30/14,12/31/79,5.50%,YES,5 ,999999117,
62,62,match,1,1,match,match/match,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"20,000.00 ","19,600.80 ",399.20 ,11/04/10,12/31/79,7.00%,no,5 ,3186,
62,62,match,1,1,match,match/match,Other,,,,,PA,LAB,KIRK,SEPA,"175,000.00 ","147,000.00 ","28,000.00 ",11/14/08,12/31/79,5.25%,YES,5 ,9099,
62,62,match,1,1,match,match/match,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"200,000.00 ","147,442.42 ","52,557.58 ",10/01/01,12/31/79,4.25%,no,5 ,10676,
62,62,match,5401,5401,match,match/match,Industrial,,,,,PA,LAB,KIRK,SEPA,"750,000.00 ",0.00 ,"750,000.00 ",06/26/15,12/31/79,4.25%,YES,3 ,9513,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,LAB,KIRK,SEPA,"250,000.00 ",0.00 ,"250,000.00 ",03/18/11,12/31/79,5.50%,YES,4 ,10468,
62,62,match,5300,5300,match,match/match,Multifamily,,,,,PA,LAB,KIRK,SEPA,"25,000.00 ","24,861.12 ",138.88 ,04/06/12,12/31/79,5.25%,YES,W,11857,
62,62,match,8200,8200,match,match/match,Other,,,,,PA,LAB,KIRK,SEPA,"100,000.00 ","97,670.86 ","2,329.14 ",10/27/05,12/31/79,5.50%,YES,5 ,,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,LAB,KIRK,SEPA,"50,000.00 ","49,500.00 ",500.00 ,03/29/16,12/31/79,4.75%,YES,5 ,2179,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,LAB,KIRK,SEPA,"6,000,000.00 ",0.00 ,"6,000,000.00 ",01/29/10,12/31/79,4.25%,YES,3 ,9513,
62,62,match,1,1,match,match/match,Office,,,,,PA,LAB,KIRK,SEPA,"150,000.00 ","150,000.00 ",0.00 ,12/14/15,12/31/79,4.75%,YES,4 ,12439,
62,62,match,8405,8405,match,match/match,Retail,,,,,PA,LAB,KIRK,SEPA,"80,000.00 ",0.00 ,"80,000.00 ",04/08/03,12/31/79,5.50%,no,5 ,10453,
62,62,match,1,1,match,match/match,Retail,,,,,PA,LAB,KIRK,SEPA,"300,000.00 ","229,070.68 ","70,929.32 ",05/18/07,12/31/79,5.50%,no,5 ,10453,
62,62,match,5401,5401,match,match/match,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"200,000.00 ","44,773.83 ","155,226.17 ",04/12/11,12/31/79,5.00%,YES,5 ,11943,
62,62,match,8401,8401,match,match/match,Office,,,,,PA,LAB,KIRK,SEPA,"6,000,000.00 ",0.00 ,"6,000,000.00 ",11/27/96,12/31/79,4.50%,no,4 ,9504,
62,62 ,match,8103,8300,diff,match/diff,Multifamily,,,,,DE,FB,ROARK,DMV,"2,500,000.00 ","254,734.00 ","2,245,266.00 ",07/13/17,12/31/79,4.33%,YES,4,6404,
62,71,diff,8415,8406,diff,diff/diff,Industrial,,,,,PA,FB,MOWERY,CPA,"885,000.00 ","863,569.32 ",0.00 ,08/01/16,07/15/41,4.15%,YES,5,11830,
62,71,diff,5300,8401,diff,diff/diff,Office,,,,,PA,FB,MOWERY,CPA,"250,000.00 ","184,777.88 ","56,986.00 ",05/18/17,08/18/24,4.25%,no,5,9532,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"500,000.00 ",0.00 ,"500,000.00 ",03/31/14,12/31/79,4.25%,YES,4,9690,
62,62,match,8200,8200,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"193,600.00 ","173,362.83 ",0.00 ,12/18/14,12/18/34,4.25%,YES,5,9305,
62,62,match,8416,8405,diff,match/diff,Retail,,,,,PA,FB,MOWERY,CPA,"220,000.00 ","200,000.00 ","20,000.00 ",09/10/14,12/31/79,4.25%,YES,5,9305,
62,71,diff,8405,8405,match,diff/match,Retail,,,,,PA,FB,MOWERY,CPA,"700,000.00 ","635,980.82 ","60,000.00 ",03/07/17,09/07/37,4.55%,YES,4,9690,
62,62,match,3800,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"3,000,000.00 ",0.00 ,"3,000,000.00 ",06/26/06,12/31/79,4.50%,YES,4,9690,
62,61,diff,3800,3800,match,diff/match,Other,,,,,PA,FB,MOWERY,CPA,"981,550.00 ",0.00 ,0.00 ,12/13/13,12/13/18,4.35%,YES,4,8932,
62,61,diff,3800,3800,match,diff/match,Other,,,,,PA,FB,MOWERY,CPA,"1,000,000.00 ","641,280.02 ",0.00 ,12/15/15,12/15/20,4.15%,YES,4,8932,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"3,000,000.00 ",0.00 ,"3,000,000.00 ",10/18/99,12/31/79,3.49%,YES,4,8932,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"1,500,000.00 ",0.00 ,"1,500,000.00 ",01/07/05,12/31/79,3.74%,YES,4,8932,
62,62,match,8407,8407,match,match/match,Self Storage,,,,,PA,FB,MOWERY,CPA,"1,500,000.00 ","300,000.00 ","1,200,000.00 ",06/02/17,12/31/79,3.49%,YES,4,8932,
62,62,match,1,1,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"750,000.00 ",0.00 ,"750,000.00 ",09/17/12,12/31/79,4.25%,YES,4,10680,
62,62,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"100,000.00 ",0.00 ,"100,000.00 ",12/31/08,12/31/79,4.25%,YES,4,8932,
62,62,match,1,1,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"250,000.00 ","238,558.79 ","11,441.21 ",07/26/11,12/31/79,3.40%,YES,5,9601,
62,62,match,3800,3800,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"2,000,000.00 ",0.00 ,"2,000,000.00 ",11/13/01,12/31/79,4.00%,YES,4,9745,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"500,000.00 ",0.00 ,"500,000.00 ",09/08/04,12/31/79,4.25%,no,4,8483,
62,62,match,,1,diff,match/diff,Other,,,,,PA,FB,MOWERY,CPA,"250,000.00 ",0.00 ,"250,000.00 ",08/12/13,12/31/79,4.25%,no,5,10680,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"500,000.00 ","400,000.00 ","100,000.00 ",02/03/17,12/31/79,4.25%,YES,5,11830,
62,71,diff,8601,8402,diff,diff/diff,Hospitality,,,,,PA,FB,MOWERY,CPA,"1,120,000.00 ","1,120,000.00 ",0.00 ,03/02/16,03/02/28,3.24%,no,4,2338,
62,62,match,5300,8401,diff,match/diff,Office,,,,,PA,FB,MOWERY,CPA,"2,000,000.00 ",0.00 ,"2,000,000.00 ",02/23/15,12/31/79,3.66%,no,4,8248,
62,62,match,5401,5401,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"180,400.00 ","179,889.76 ",510.24 ,10/21/11,12/31/79,4.25%,YES,5,9601,
62,62,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"250,000.00 ","244,528.03 ","5,471.97 ",02/07/13,12/31/79,4.25%,YES,5,9601,
